crew_name,id_movie
Mansour Sora Wade,[276220]
Manu Payet,[255913]
Manuel Boursinhac,[54045]
Manuel Carballo,"[227094, 63727]"
Manuel De Landa,[299203]
Manuel Gómez Pereira,"[62364, 53116, 74192]"
Manuel Huerga,[1896]
Manuel Iborra,[189472]
Manuel Martín Cuenca,[209251]
Manuel Poirier,"[39968, 52073]"
Manuel Pradal,"[47481, 59914]"
Manuel Sicilia,"[146381, 29192]"
Manuel von Stürler,[99879]
Manuela Burló Moreno,[391618]
Manuk Depoyan,[421126]
Mar Targarona,[403509]
Mara Eibl-Eibesfeldt,[344591]
Marah Strauch,[292081]
Marat Magambetov,[278262]
Marc Abraham,"[14914, 297806]"
Marc Allégret,"[43146, 181876, 43603, 194880, 66968]"
Marc Bauder,[246308]
Marc Brummund,[315196]
Marc Caro,"[902, 892, 15125, 60813]"
Marc Clebanoff,[259879]
Marc Connelly,[95015]
Marc Crehuet,[390547]
Marc Daniels,"[115531, 48841]"
Marc Didden,[167938]
Marc Erlbaum,[70005]
Marc Esposito,"[19099, 13734]"
Marc Evans,"[136134, 16077, 20357, 313, 86274, 153021]"
Marc F. Adler,[20542]
Marc Fienberg,[45708]
Marc Fitoussi,"[137370, 258435]"
Marc Forby,[39806]
Marc Forster,"[1365, 866, 8066, 81220, 1262, 7979, 10764, 45610, 72190]"
Marc Furmie,[301729]
Marc Fusco,[132422]
Marc Goldstein,[63171]
Marc Gracie,"[16058, 61008]"
Marc H. Simon,"[23976, 89873]"
Marc Juvé,[75232]
Marc Lawrence,"[2642, 11172, 24438, 289727, 89351]"
Marc Levie,[71496]
Marc Levin,"[37532, 40879, 33241, 19244, 213342, 298432]"
Marc Meyers,[69878]
Marc Moody,[32633]
Marc Munden,"[50467, 14531, 64820, 203273]"
Marc Pierschel,[277528]
Marc Riba,[317213]
Marc Rocco,"[8438, 15142, 17736]"
Marc Rosenbush,[34100]
Marc Rothemund,"[9943, 2117, 4250, 149763, 9478, 60809, 379019]"
Marc Rylewski,[292214]
Marc S. Grenier,"[86792, 52273, 60003]"
Marc Schölermann,[12192]
Marc Silver,[320349]
Marc Singer,[14273]
Marc Small,[340230]
Marc Waltman,[436882]
Marc Webb,"[19913, 1930, 102382, 400928]"
Marc van Fucht,[192480]
Marc-Andreas Bochert,[226001]
Marcel Barrena,[402693]
Marcel Camus,[40423]
Marcel Carné,"[2457, 59950, 46326, 27053, 48369, 67736, 76651, 45000, 147415, 63681]"
Marcel Gisler,[29457]
Marcel L'Herbier,"[67455, 66148, 50181, 54539]"
Marcel Langenegger,[13018]
Marcel Ophüls,"[41954, 42611]"
Marcel Pagnol,"[43873, 43844, 67753, 43900, 43153, 84875, 67756, 65703, 79631]"
Marcel Rasquin,[51976]
Marcel Roels,[180685]
Marcel Sarmiento,"[23966, 87436, 267806, 33586]"
Marcel Varnel,"[89573, 60481]"
Marcel Łoziński,[258945]
Marceline Loridan-Ivens,[97035]
Marcell Iványi,[247436]
Marcell Jankovics,"[41077, 90909, 41078]"
Marcello Aliprandi,[260848]
Marcello Andrei,"[141262, 105156]"
Marcello Avallone,[174754]
Marcello Cesena,"[24169, 73074]"
Marcello Fondato,"[6916, 46448, 121513, 196421, 198772]"
Marcelo Epstein,[47946]
Marcelo Estévez,[458428]
Marcelo Galvão,"[167983, 73160]"
Marcelo Gomes,"[87199, 128149]"
Marcelo Laffitte,[129400]
Marcelo Machado,[164120]
Marcelo Piñeyro,"[27092, 32208, 28710, 21043, 220620, 90171, 38238]"
Marcie Hume,[395531]
Marcin Bortkiewicz,[375746]
Marcin Koszałka,[346755]
Marcin Krzyształowicz,[317736]
Marcin Wrona,"[68634, 356191]"
Marcio Reolon,[322740]
Marco Amenta,[31111]
Marco Antonio Cury,[278935]
Marco Bechis,"[41115, 12811, 59858]"
Marco Bellocchio,"[65045, 46591, 24164, 30239, 24185, 68053, 72057, 110447, 49456, 314400, 394260]"
Marco Bellone,[219674]
Marco Berger,"[87380, 199851, 324578, 44282, 413666]"
Marco Brambilla,"[9739, 26180, 12224, 208478]"
Marco Danieli,[412093]
Marco De Angelis,[328712]
Marco Dutra,[96001]
Marco Ferreri,"[10102, 69014, 56693, 42200, 72808, 148757, 198466, 81787, 53914, 53648, 3935, 63176, 81775, 108179, 99095, 150605, 61823, 67378, 99883, 110924, 93907]"
Marco Kalantari,[351863]
Marco Kreuzpaintner,"[342, 4170, 4627]"
Marco Mak Chi-Sin,[127329]
Marco Manetti,[91929]
Marco Martani,[53805]
Marco Martins,"[53042, 412660, 105454]"
Marco Niemeijer,[358694]
Marco Petry,"[117467, 9565]"
Marco Pontecorvo,[333888]
Marco Ponti,"[186982, 363757]"
Marco Pozzi,[190410]
Marco Risi,"[84089, 201010, 302802, 77147]"
Marco Ristori,[296367]
Marco Schnabel,[12177]
Marco Simon Puccioni,[235208]
Marco Tullio Giordana,"[11659, 57425, 98120, 45997, 29458]"
Marco van Belle,[336149]
Marco van Geffen,[119700]
Marcos Bernstein,[191185]
Marcos Cabotá,[362610]
Marcos Carnevale,"[222772, 29275, 81022]"
Marcos Efron,[33107]
Marcos Jorge,[69335]
Marcos Martínez,[16866]
Marcos Paulo,[72560]
Marcos Prado,"[113329, 383146]"
Marcos Siega,"[19803, 14166, 12912]"
Marcos Zurinaga,[104106]
Marcus Adams,"[44289, 27259, 6473]"
Marcus Alqueres,[212270]
Marcus Baldini,"[58235, 227970]"
Marcus Cole,"[57857, 129006]"
Marcus Daborn,[240634]
Marcus DeLeon,[144982]
Marcus Dunstan,"[21407, 134597, 403642]"
Marcus Graves,[54075]
Marcus Griffin,[191476]
Marcus H. Rosenmüller,"[1697, 79362, 13914, 2195, 12523, 8948, 84857, 117464]"
Marcus Lenz,[148857]
Marcus Markou,[173294]
Marcus Mittermeier,[4896]
Marcus Nispel,"[9373, 1534, 13207, 37430, 3056, 226458]"
Marcus Olsson,[229007]
Marcus Ovnell,[334889]
Marcus Raboy,"[10426, 25186, 208968, 129415, 262199, 392885, 403936, 398633, 418990, 423122, 394063, 362108, 194144, 454361]"
Marcus Robbin,[145385]
Marcus Spiegel,[45511]
Marcus Vetter,"[332749, 402919]"
Marcus Warren,[35153]
Marcus Werner Hed,[218909]
Mardana M. Mayginnes,[303360]
Marek Brodzki,[57278]
Marek Kanievska,"[31776, 13703, 31939]"
Marek Koterski,"[20719, 74921, 58553, 92108, 280477, 24768, 36416]"
Marek Losey,[15282]
Marek Najbrt,[37630]
Marek Nowicki,[141757]
Marek Piestrak,[67102]
Marek Piwowski,"[36404, 81318]"
Marek Polgar,[142507]
Maren Ade,"[6443, 33809, 374475]"
Margaret Brown,"[14639, 253262]"
Margaret Whitton,[70736]
Margarethe von Trotta,"[105045, 42142, 4762, 6317, 55562, 50722, 121873]"
Margarita Manda,[321315]
Margarita Martinez,[155386]
Margot Benacerraf,[89688]
Margreth Olin,[33340]
Marguerite Abouet,[203715]
Marguerite Duras,"[85927, 65719, 4747, 64133, 86096]"
Margus Paju,[339944]
Mari Asato,"[36917, 297186]"
Mari Rantasila,[143959]
Mari-Lynn C. Evans,[418688]
Maria Beatty,[37858]
Maria Blom,"[27550, 258126]"
Maria Demopoulos,[98064]
Maria Giese,"[76105, 1608]"
Maria Gigante,[429876]
Maria Ivanova,[248781]
Maria João Ganga,[242289]
Maria Kravchenko,[310589]
Maria Lease,[28859]
Maria Lindberg,[57500]
Maria Maggenti,"[29371, 20405]"
Maria Peters,"[59424, 259387, 39772]"
Maria Procházková,[282086]
Maria Sadowska,"[137700, 432025]"
Maria Schrader,"[4839, 391663]"
Maria Sole Tognazzi,[184992]
Maria Speth,[45949]
Maria de Medeiros,[54380]
Maria von Heland,"[10636, 279558]"
Mariah Carey,[366018]
Mariah Moore,[438665]
Marialy Rivas,[84354]
Marian Crișan,[70149]
Marian Dora,[48753]
Marian Quinn,[68876]
Mariana Chenillo,"[72172, 216440]"
Mariana Rondón,[214138]
Marianna Kaat,[201643]
Marianna Palka,[14758]
Mariano Barroso,"[115665, 21997]"
Mariano Cohn,"[47383, 278458, 408537]"
Mariano Galperin,[115520]
Mariano Llinás,"[111188, 255979]"
Mariano Ozores,"[204007, 139635, 205236]"
Mariano Peralta,[428863]
Marie Amachoukeli,[266030]
Marie Caillou,[16137]
Marie Hopkins,[44762]
Marie Noëlle,[412204]
Marie Nyreröd,[106194]
Marie Pérennou,"[9305, 105304]"
Marie-Castille Mention-Schaar,[303483]
Marie-Monique Robin,[27865]
Marielle Heller,[250124]
Marija Miletic Dail,[216983]
Marijan David Vajda,[9379]
Marilyn Agrelo,"[14358, 59435]"
Marilyn Minter,[208478]
Marilyn Ness,[91334]
Marin Karmitz,"[117493, 114184, 68756]"
Marina Abramović,[208478]
Marina Lyubakova,[77564]
Marina Person,[362876]
Marina Razbezhkina,[252476]
Marina Rice Bader,[286817]
Marina Sargenti,[70351]
Marina Spada,"[73791, 77958]"
Marina Zenovich,"[16800, 126929, 174340, 377210, 430834]"
Marina de Van,"[1836, 18897, 174671]"
Marino Girolami,"[7216, 260907, 74082, 106155, 96460, 324194, 295389, 103122]"
Marinus Groothof,[316310]
Mario Andreacchio,"[44381, 206, 49237]"
Mario Bava,"[5486, 27632, 5483, 28050, 28043, 27636, 5481, 5482, 5485, 17921, 28055, 2994, 28049, 18696, 28051, 77076, 28063, 168408, 28058, 28061, 88266, 5484, 262871, 66087, 129627, 117567, 325439]"
Mario Bianchi,"[153035, 218772, 222517, 59871, 260899, 157683, 111697]"
Mario Caiano,"[28198, 28673, 129062]"
Mario Camerini,[43194]
Mario Camus,"[75877, 104435]"
Mario Caserini,[133123]
Mario Fanelli,[82362]
Mario Fanfani,[292387]
Mario Gariazzo,[104866]
Mario Imperoli,[105149]
Mario Marret,[220916]
Mario Martone,"[283704, 56853]"
Mario Mattoli,"[58007, 64043, 57996, 63179]"
Mario Miscione,[335866]
Mario Monicelli,"[24382, 23832, 24182, 45267, 20914, 55823, 3520, 51092, 54561, 216736, 45099, 56233, 82114, 103216, 61911, 80374, 45004, 32480, 146132, 221717, 79025, 58011, 49321, 64822, 49907, 67177, 107812, 198474, 183964, 24195, 71995, 274131, 62034, 220565, 217648, 63074]"
Mario Moroni,[105232]
Mario Muñoz,[25272]
Mario Peixoto,[8353]
Mario Philip Azzopardi,"[80527, 132894, 60504, 7837]"
Mario Piluso,"[45974, 21250, 211231]"
Mario Pinzauti,"[148431, 151423, 260857]"
Mario Siciliano,"[102959, 149180, 146787, 151732, 332757, 157779, 167874, 194097]"
Mario Van Peebles,"[41478, 10952, 28219, 9650, 36233, 94356, 142012, 63139, 74457, 400174, 340945]"
Mario Zampi,"[81724, 49843]"
Marion Cajori,[215991]
Marion Gering,[81113]
Marion Hänsel,"[125317, 197552, 2197]"
Marion Laine,[116377]
Marion Lipschutz,[46431]
Marion Vernoux,"[186705, 67384, 197936, 70794]"
Maris Curran,[356901]
Marisa Miller Wolfson,[76127]
Marisa Silver,"[51321, 17956, 65403, 104043]"
Marisa Sistach,[98456]
Marita Giovanni,[116904]
Marita Grabiak,"[229702, 421626]"
Marius Balchunas,"[24686, 309739, 252034, 47812, 52891]"
Marius Holst,[73211]
Marius Markevicius,[84318]
Marja Pyykkö,"[51190, 241448]"
Marjane Satrapi,"[2011, 78206, 244458]"
Marjut Komulainen,[361980]
Mark A. Lewis,[23410]
Mark A. Reyes,[22579]
Mark A. Walsh,[130925]
Mark A.Z. Dippé,"[10336, 33641, 19508, 16460, 26728, 132601, 34560, 286940]"
Mark Achbar,"[36947, 11420]"
Mark Adams,[24574]
Mark Aizenberg,[315371]
Mark Aldo Miceli,[10174]
Mark Altman,[429788]
Mark Andrews,"[62177, 13933]"
Mark Anthony Galluzzo,[30081]
Mark Atkins,"[14103, 16398, 28524, 59197, 83896, 75507, 177566, 113040, 249021, 333545, 322922, 261047, 16923]"
Mark Baker,[69484]
Mark Baldo,"[22259, 77499, 264646, 275287]"
Mark Beal,[366071]
Mark Becker,"[265929, 111261]"
Mark Bessenger,[319017]
Mark Blutman,[31377]
Mark Borchardt,[21714]
Mark Borchetta,[152618]
Mark Brian Smith,[27007]
Mark Brooks,[328407]
Mark Brown,[25462]
Mark Brownlow,[342562]
Mark Burton,[263109]
Mark Caballero,[312100]
Mark Christopher,"[50091, 3682, 106222]"
Mark Christopher Covino,[137563]
Mark Cousins,"[312813, 275647, 227800, 194537, 116649, 115553, 125336, 332806]"
Mark Cowen,[235199]
Mark Craig,[276537]
Mark Cullen,[345915]
Mark David,[52088]
Mark Davis,[44877]
Mark Decena,[54973]
Mark Devendorf,[229154]
Mark Devries,[234555]
Mark DiSalle,"[10222, 34421]"
Mark Dindal,"[24662, 11688, 9982]"
Mark Donskoy,"[129417, 148536]"
Mark Duplass,"[24055, 5759, 39053, 82532, 96987]"
Mark Edlitz,[55194]
Mark Edwin Robinson,"[216374, 32707, 294047]"
Mark Elijah Rosenberg,[328429]
Mark Ezra,[27886]
Mark Farrell,[157723]
Mark Fergus,[16083]
Mark Flanagan,[313511]
Mark Franchetti,[341045]
Mark Freed,[40208]
Mark Frost,[135890]
Mark Goffman,[35207]
Mark Goldblatt,"[40095, 8867]"
Mark Griffiths,"[19423, 25373, 24477, 158150, 61117, 52736, 88338, 163814, 80609, 49928, 311181, 30975, 79737]"
Mark H. Baker,[128612]
Mark Haber,"[52477, 259246]"
Mark Haggard,[42244]
Mark Hall,"[38782, 89595]"
Mark Hamill,[25757]
Mark Hammond,[52452]
Mark Hanlon,[109479]
Mark Harris,[245175]
Mark Hartley,"[16194, 70115, 282041, 199578]"
Mark Helenowski,[324269]
Mark Helfrich,[10030]
Mark Henderson,[201646]
Mark Henn,"[24678, 197725]"
Mark Herman,"[9450, 8545, 34151, 21544, 38294, 14574]"
Mark Herrier,[39875]
Mark Illsley,"[24066, 14759]"
Mark Jackson,[246013]
Mark Jarrett,[132540]
Mark Jay,[50161]
Mark Jean,"[108235, 32782, 328848, 299576, 279332, 393659]"
Mark Joffe,"[90214, 20457, 9648, 71730]"
Mark Jonathan Harris,"[58062, 113290]"
Mark Jones,"[11811, 242033, 28229]"
Mark Jury,[387042]
Mark Kassen,[72432]
Mark Kemble,[333089]
Mark Kidel,[455968]
Mark Kitchell,"[37447, 84196]"
Mark Krenzien,[325263]
Mark L. Bussler,[168607]
Mark L. Lester,"[2620, 11495, 11564, 13154, 10999, 75759, 103201, 51911, 127756, 23535, 71996, 44014, 71763, 49172, 244852, 67758]"
Mark Lafferty,[13577]
Mark Lamprell,"[179340, 413391]"
Mark Landsman,[72186]
Mark Levin,"[16553, 10488]"
Mark Levinson,[202141]
Mark Lewis,"[47867, 54487]"
Mark Linfield,"[10946, 72334, 295592]"
Mark Lund,[143144]
Mark Lwoff,[300487]
Mark Malone,"[85247, 20053]"
Mark Mann,[124972]
Mark McQueen,[47177]
Mark Medoff,[206042]
Mark Milgard,[16430]
Mark Monheim,[299353]
Mark Monroe,[31237]
Mark Mori,[220494]
Mark Moskowitz,[105024]
Mark Mower,[128862]
Mark Mullin,[91580]
Mark Mylod,"[9298, 9968, 63492]"
Mark Neale,"[357681, 189498]"
Mark Netter,[334894]
Mark Neveldine,"[1948, 15092, 18501, 71676, 157544]"
Mark Noonan,[323315]
Mark Obenhaus,[23524]
Mark Osborne,"[36107, 9502, 309809]"
Mark Palansky,"[84242, 7985]"
Mark Pavia,"[12238, 397278]"
Mark Pellington,"[1073, 2637, 118075, 37003, 13107, 75345, 396810]"
Mark Peploe,[45926]
Mark Piznarski,"[13539, 60695]"
Mark Polonia,"[347064, 298228]"
Mark Punt,[164366]
Mark Quod,"[236324, 41371]"
Mark Racco,[32742]
Mark Rappaport,"[123360, 128042, 148503, 288094, 124101, 135787]"
Mark Raso,[251232]
Mark Region,[64104]
Mark Robson,"[11123, 21876, 28528, 42541, 37451, 3055, 43236, 24111, 30348, 4025, 25918, 35580, 80316, 20945, 40765, 114083, 109887, 109258, 1849, 90807, 138699, 36375, 85814]"
Mark Romanek,"[9357, 42188]"
Mark Roper,"[36258, 153695]"
Mark Rosenthal,[86231]
Mark Rosman,"[11247, 15648, 40229, 48038, 71884, 51836, 62796, 36968]"
Mark Rucker,[43708]
Mark Ruffalo,[58884]
Mark Rydell,"[11816, 38557, 25221, 46717, 149445, 16323, 15573, 5928, 84847, 19126, 74896, 2141]"
Mark S. Cartier,[438643]
Mark Sandrich,"[28288, 3080, 31530, 13485, 28292, 29872, 108348, 150778, 53446, 96175, 43500]"
Mark Sawers,[318054]
Mark Schippert,[10248]
Mark Schmidt,[256476]
Mark Shepard,[63624]
Mark Simon Hewis,[221488]
Mark Sobel,[107352]
Mark Steensland,[59839]
Mark Steilen,[17728]
Mark Steven Grove,[316784]
Mark Steven Johnson,"[22796, 9480, 1250, 13477, 77663]"
Mark Stevens,[41553]
Mark Tarlov,[16172]
Mark Thiedeman,[196446]
Mark Thomas McGee,[28681]
Mark Tonderai,"[20034, 82505]"
Mark Vadik,"[47891, 27696]"
Mark Verkerk,[217014]
Mark W. Curran,[370664]
Mark Waters,"[33344, 24940, 10330, 10625, 9007, 8204, 12556, 58224, 203739, 338964]"
Mark Webber,[84191]
Mark Wexler,"[26825, 61198]"
Mark Whiting,[43658]
Mark Wilkinson,[125806]
Mark Williams,[375183]
Mark Woods,[84951]
Mark Young,"[15425, 256740, 43754]"
Mark Zakharov,"[27937, 27934, 27935, 27939, 27940, 27942]"
Mark von Sternberg,[101242]
Markku Lehmuskallio,"[408956, 341517]"
Markku Pölönen,"[51038, 35735, 55396, 68190, 55500, 189076]"
Markku Tuurna,[60993]
Marko Mäkilaakso,[77068]
Marko Naberšnik,[50834]
Markus Dietrich,[259358]
Markus Goller,"[35217, 227262]"
Markus Imboden,"[290043, 81556, 265432]"
Markus Imhoof,"[124075, 42140, 156954]"
Markus Schleinzer,[78604]
Markus Sehr,[70807]
Marleen Gorris,"[880, 38904, 52654, 4592, 96529]"
Marlen Khutsiyev,"[148782, 54970, 262447, 104810]"
Marlon Brando,[18647]
Marlon Riggs,[207558]
Marlon Rivera,"[83272, 430973]"
Marni Banack,[14427]
Marni Zelnick,[263794]
Maro Chermayeff,[134602]
Maroun Bagdadi,[66753]
Mars Callahan,"[14293, 25973]"
Marsh Lamore,"[32638, 19386]"
Marshall Brickman,"[55792, 30194, 71357]"
Marshall Cook,[82685]
Marshall Curry,"[29044, 79042, 44671, 264166]"
Marshall Herskovitz,"[8583, 38749]"
Marshall Lewy,"[12855, 84180]"
Marshall Neilan,"[70801, 70753, 136842]"
Marston Sawyers,[438665]
Marta Arribas,[100085]
Marta Cunningham,[159015]
Marteinn Þórsson,[17110]
Marten Persiel,[91030]
Martha Burr,[348090]
Martha Coolidge,"[47939, 14370, 18080, 32221, 27224, 19053, 83714, 11137, 28031, 10118, 54982, 43303, 85509, 59700, 18182, 55728]"
Martha Fiennes,"[30237, 17086]"
Martha Holmes,"[75720, 220903]"
Martha Shane,[158994]
Martha Stephens,"[252102, 98068]"
Marti Noxon,[401104]
Martial Fougeron,[76268]
Martijn Heijne,[348320]
Martijn Smits,[90231]
Martin Asphaug,[108573]
Martin Barnewitz,"[20441, 16008]"
Martin Bell,"[7015, 42098]"
Martin Bourboulon,[319341]
Martin Brest,"[297, 9013, 9475, 90, 8046, 65066]"
Martin Butler,[359151]
Martin Campbell,"[710, 10447, 9342, 11678, 41952, 9839, 52660, 1656, 36557, 41787, 12201, 44912]"
Martin Clapp,[94820]
Martin Clunes,[54804]
Martin Curland,[30548]
Martin Davidson,"[38925, 21721, 44004, 89292]"
Martin Donovan,"[49799, 5333, 281583, 151062, 107753, 353921]"
Martin Duffy,[96716]
Martin Durkin,"[3048, 397403]"
Martin E. Johnson,[195516]
Martin Edralin,[344043]
Martin Enlen,[398959]
Martin Frič,"[36918, 51959]"
Martin G. Goldman,[87788]
Martin Gabel,[72544]
Martin Gero,[13019]
Martin Gooch,[257975]
Martin Guigui,"[18404, 78461, 228034]"
Martin Gypkens,[4880]
Martin Hollý,[208436]
Martin Huberty,[63971]
Martin Hynes,[9867]
Martin Jern,"[77468, 80362]"
Martin Kemp,[90291]
Martin Kitrosser,"[170430, 70984]"
Martin Kjellberg,[33784]
Martin Koolhoven,"[16564, 85277, 324560]"
Martin Kunert,"[16315, 62040]"
Martin Laroche,[179573]
Martin Lawrence,"[28121, 20337]"
Martin Le Gall,[198130]
Martin Lund,[125680]
Martin McDonagh,"[8321, 25126, 86838]"
Martin Miehe-Renard,[199374]
Martin Owen,"[323792, 376579]"
Martin Persson,[256593]
Martin Prakkat,[372297]
Martin Provost,"[14415, 209282, 439154]"
Martin Rejtman,"[126104, 57981, 285463]"
Martin Ritt,"[36094, 24748, 34322, 40842, 115332, 27945, 40085, 40634, 1723, 42345, 13580, 84655, 33710, 30702, 17978, 42489, 35129, 53654, 107774, 159615, 85609, 110671]"
Martin Rosen,"[11837, 30060]"
Martin Schmidt,[15826]
Martin Scorsese,"[524, 103, 10436, 769, 1578, 1598, 9746, 11051, 11873, 8649, 9686, 22784, 13963, 3131, 262, 10843, 203, 53198, 16153, 42694, 12637, 2567, 19082, 55676, 1422, 7944, 11324, 91459, 54793, 65673, 33470, 421510, 75964, 44826, 106646, 48714, 48717, 274906, 5804, 68730, 342381]"
Martin Sheen,[28553]
Martin Shore,[253336]
Martin Stellman,[42347]
Martin Villeneuve,[177117]
Martin Walz,"[10542, 11664]"
Martin Weisz,"[9793, 9639, 268321]"
Martin Williams,[129269]
Martin Witz,[103195]
Martin Wood,[12914]
Martin Zandvliet,"[19305, 73448, 335578]"
Martin Šulík,"[8985, 19008, 271667]"
Martina Kudlácek,[92348]
Martina McGlynn,[339312]
Martina Parenti,[257237]
Martine Dugowson,"[86369, 104103]"
Marton Jelinko,[194883]
Martti Helde,[262009]
Marty Callner,"[23319, 16239, 71378, 15501, 19993, 28630, 26621, 60977, 74722, 20363, 14244, 379008, 57837, 70086, 20211]"
Marty Feldman,"[55628, 112739]"
Marty Langford,[216529]
Marty Pasetta,[345896]
Marty Thomas,[229526]
Marty Weiss,"[19241, 49597]"
Martyn Atkins,[150084]
Martyn Burke,"[3293, 13437, 144229, 35453, 44960]"
Martyn Friend,[150938]
Martyn Pick,[52010]
Martín Carranza,[161024]
Martín De Salvo,[104431]
Martín Farina,[413666]
Martín Garrido,[39928]
Martín Hodara,"[127702, 425942]"
Martín Rosete,[422874]
Marv Newland,[3171]
Marvin J. Chomsky,"[21871, 155797]"
Marvin Kren,"[49901, 210913, 193726, 368342]"
Marwan Hamed,"[44085, 289510]"
Mary Agnes Donoghue,"[68430, 342474]"
Mary Bronstein,[87952]
Mary Cybulski,[116008]
Mary Dore,[269705]
Mary Harron,"[26890, 1359, 15402, 91549, 204784]"
Mary Lambert,"[8913, 10906, 36047, 10292, 170399, 56171, 34205, 27122, 201430, 204821]"
Mary Lampson,[172014]
Mary Mazzio,"[276904, 430448]"
Mary McDonagh Murphy,[70758]
Mary McGuckian,[45881]
Mary Patel,[154792]
Mary Robertson,[434178]
Mary Stuart Masterson,[16071]
Mary Wharton,[405627]
Marya Cohn,[339145]
Maryam Henein,[62323]
Maryam Keshavarz,[60421]
Maryam Shahriar,[44066]
Maryann DeLeo,[58607]
Marzieh Makhmalbaf,"[44069, 43973]"
Marçal Forés,[139646]
María José Cuevas,[385114]
María Lidón,"[2191, 20502]"
María Luisa Bemberg,"[124304, 123763, 42085]"
María Novaro,[108331]
María Ripoll,"[55912, 15104, 91099, 300601]"
María Verónica Ramírez,[179302]
Masaaki Akahori,[135799]
Masaaki Taniguchi,[54770]
Masaaki Tezuka,"[39468, 39469, 12636]"
Masaaki Yuasa,"[21712, 61591, 165718, 40123]"
Masahiko Maesawa,[80394]
Masahiko Murata,[196750]
Masahiko Nagasawa,[100923]
Masahiko Ookura,[277098]
Masahiro Andô,[13980]
Masahiro Hosoda,[126963]
Masahiro Kobayashi,[39798]
Masahiro Maeda,[77248]
Masahiro Otani,[197854]
Masahiro Shinoda,"[45713, 46916, 61475, 88562, 92670, 218508, 133560, 86520, 133563]"
Masahiro Takada,[72592]
Masakazu Hashimoto,[41066]
Masakazu Higuchi,[343693]
Masaki Dômoto,[71827]
Masaki Izuka,[26538]
Masaki Kobayashi,"[30959, 31217, 34528, 34530, 14537, 27031, 101929, 159412, 143946, 159414, 155596, 101740, 155605, 161267, 153737, 142656, 277261, 168981]"
Masaki Naito,[268380]
Masami Hata,"[22611, 77859, 116318]"
Masami Ôbari,"[28697, 52143]"
Masamitsu Hidaka,[36897]
Masamune Shirow,[66045]
Masanori Hata,[47951]
Masanori Tominaga,[136070]
Masao Adachi,[191385]
Masashi Yamamoto,[40172]
Masato Harada,"[129609, 158217, 8415, 314837]"
Masato Hijikata,[391642]
Masaya Fujimori,[89825]
Masaya Kakei,[13128]
Masayuki,"[21832, 15137, 22843, 75629]"
Masayuki Akehi,[83088]
Masayuki Asao,[118751]
Masayuki Kojima,[59298]
Masayuki Miyaji,[204755]
Masayuki Ochiai,"[10885, 32171, 259233, 33045]"
Masayuki Suo,"[11239, 22449, 51581]"
Massimiliano Bruno,"[59570, 367999, 419522, 142320]"
Massimo Coglitore,[312316]
Massimo D'Anolfi,[257237]
Massimo Dallamano,"[47459, 89652, 104334, 6591, 27706, 69578, 118390, 104935, 90015]"
Massimo Felisatti,[105853]
Massimo Martelli,"[77000, 155011]"
Massimo Pirri,[260886]
Massimo Pupillo,"[22758, 135385]"
Massimo Troisi,"[13386, 56975, 56784]"
Massimo Venier,"[38396, 50531, 226936, 57112, 42395, 79836, 38286, 38397]"
Massy Tadjedin,[23830]
Mastan Alibhai Burmawalla,"[107548, 83382, 19658, 41902, 19657, 54959, 22316, 165404, 20145, 22315, 44749]"
Mat Hodgson,[111771]
Mat Kirkby,[220809]
Mat Whitecross,"[7872, 41116, 37234, 141679, 412924, 447061]"
Matej Minac,[100341]
Mateo Gil,"[68818, 38091, 46879, 399612]"
Matheson Muir,[253284]
Matheus Souza,"[35652, 228198, 296288]"
Mathew Kaufman,[17073]
Mathew Levin II,[376358]
Mathew Orzel,[373442]
Mathias Dinter,"[12128, 9274]"
Mathias Ledoux,[49481]
Mathias Malzieu,[204436]
Mathieu Amalric,"[41273, 266034]"
Mathieu Auvray,[358332]
Mathieu Blanchys,[441043]
Mathieu Demy,[103597]
Mathieu Denis,[285858]
Mathieu Kassovitz,"[406, 47507, 60670, 4970, 34068, 9381, 76609]"
Mathieu Peteul,[70669]
